schemaVersion,recordType,source.name,source.url,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02371v1,Diagnosing with Insights: Structured Analysis of Agent Failures via Behavioral Abstractions,"[""Jiayi Bi"", ""Yanjie Gao"", ""Yuanmin Xie"", ""Liqun Li"", ""Tianyin Xu"", ""Fan Yang"", ""Mao Yang""]",https://arxiv.org/abs/2609.02371v1,,,2026-09-02T09:42:38Z,2026-09-06T13:58:59.296210Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02366v1,NE-R1: Enhancing Named Entity Recognition Model via Reinforcement Learning,"[""Meixuan Chen"", ""Hehan Li"", ""Ruizhi Zhao"", ""Xin Lu"", ""peizhi xu"", ""Liwei Qian"", ""LI Meifang"", ""shuanglong li"", ""Hanmeng Liu"", ""Xin Pei"", ""Yanbiao Ma""]",https://arxiv.org/abs/2609.02366v1,,,2026-09-02T09:37:16Z,2026-09-06T13:58:59.296214Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02364v2,Towards a Foundational Ontology for Identifying and Resolving Contradictions in Dialogue-based Human-Robot Interactions,"[""Maitreyee Tewari"", ""Michele Persiani""]",https://arxiv.org/abs/2609.02364v2,https://github.com/JiaHongZ/embodied_intelligence_paper,1.0,2026-09-02T09:35:02Z,2026-09-06T13:58:59.296219Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02354v1,Fair Stable Matching: A Nash Social Welfare Approach,"[""Parth Desai"", ""Rasheed M"", ""Ganesh Ghalme"", ""Sujit Gujar""]",https://arxiv.org/abs/2609.02354v1,,,2026-09-02T09:26:09Z,2026-09-06T13:58:59.296224Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02344v1,"Subcellularly Resolved Single-Cell Embedding Learning with Transcriptomic data, Protein Structure and Localization Information","[""Zhen Zhou"", ""Jiachen Li"", ""Yuan Liu"", ""Xiaoyong Pan"", ""Hong-Bin Shen""]",https://arxiv.org/abs/2609.02344v1,,,2026-09-02T09:20:48Z,2026-09-06T13:58:59.296228Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02339v1,AGI Maze Prediction Datasets: A Compact Benchmark for Learning World Dynamics with Transformers,"[""Alexey Potapov""]",https://arxiv.org/abs/2609.02339v1,https://github.com/Vincy2King/Paper-of-Memory,0.0,2026-09-02T09:15:33Z,2026-09-06T13:58:59.296235Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02336v1,SALA: Semantic-Aware Logical Alignment for Complex Reasoning in In-Context Learning,"[""Zhao Ji"", ""Wenqing Chen"", ""Zhixuan Chu"", ""Jianxing Yu"", ""Jingping Liu"", ""Shanhe Zhao"", ""Zibin Zheng""]",https://arxiv.org/abs/2609.02336v1,,,2026-09-02T09:12:03Z,2026-09-06T13:58:59.296240Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02333v1,ORB-SVM : An Innovative Hybrid Framework for Efficient Brain Tumor Detection from MRI Scans,"[""Amirhosein Azarpour""]",https://arxiv.org/abs/2609.02333v1,,,2026-09-02T09:09:14Z,2026-09-06T13:58:59.296243Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02322v1,What Is Worth Representing? Representational Empowerment for Continual Model Construction,"[""Fei Dai"", ""Hanqi Zhou"", ""Alison Gopnik"", ""Charley Wu""]",https://arxiv.org/abs/2609.02322v1,https://github.com/zhangxincode/Steering-Activation-Paper-Arxiv,0.0,2026-09-02T09:05:42Z,2026-09-06T13:58:59.296249Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02315v1,DiffIE: Diffusion-based Open Information Extraction,"[""Konstantin Fedorov"", ""Valentin Malykh""]",https://arxiv.org/abs/2609.02315v1,https://github.com/KonstFed/DiffIE,1.0,2026-09-02T09:01:42Z,2026-09-06T13:58:59.296254Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02302v1,Improving Evaluation Realism with Inference-Time Compute and Deployment Scaffolds,"[""Axel Ahlqvist"", ""Richard Guan"", ""Juan-Pablo Rivera"", ""Adeline Kassler"", ""Dmitrii Troitskii"", ""Alexandra Souly"", ""Kai Fronsdal"", ""Robert Kirk"", ""John Hughes""]",https://arxiv.org/abs/2609.02302v1,https://github.com/AxelAhlqvist1995/petri-realism-reproduction,0.0,2026-09-02T08:47:34Z,2026-09-06T13:58:59.296258Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02293v1,SEAL: Reinforcing Global Safety in Mixture-of-Experts through Shared Expert ALignment,"[""Qingyu Meng"", ""Yiwei Zha"", ""Jiahuan Pei"", ""Koen Hindriks"", ""Herbert Bos"", ""Min Chen""]",https://arxiv.org/abs/2609.02293v1,,,2026-09-02T08:40:19Z,2026-09-06T13:58:59.296262Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02292v1,SCX Router: Streaming Zero-Shot Model Selection with a Decoder-KV Classifier and a Real-World Task Ontology,"[""Ihor Stepanov"", ""Aleksandr Smechov"", ""Mykhailo Shtopko"", ""Dmytro Vodianytskyi"", ""Oleksandr Lukashov""]",https://arxiv.org/abs/2609.02292v1,,,2026-09-02T08:40:07Z,2026-09-06T13:58:59.296266Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02291v2,VoRTeC: Taming Foundation Flow for One-step Real time Video Compression,"[""Yichong Xia"", ""Qinhong Wu"", ""Bin Chen"", ""Jinpeng Wang"", ""Zeyuan Chen"", ""Haoqian Wang""]",https://arxiv.org/abs/2609.02291v2,https://github.com/Darc8-sun/VoTec-video-compression,3.0,2026-09-02T08:39:23Z,2026-09-06T13:58:59.296271Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02282v1,RouteGraph-Mona: Confusion-Aware Routing Fine-Tuning for Mineral Image Classification,"[""Jierui Li"", ""Zhiyuan Qi"", ""Hao Zhu"", ""Yufan Liu"", ""Jixian Liu"", ""Shaojie Jiang"", ""Jianda Wang"", ""Yaqi Liu"", ""Xiaotong Li"", ""Wei Wang""]",https://arxiv.org/abs/2609.02282v1,,,2026-09-02T08:29:08Z,2026-09-06T13:58:59.296275Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02277v1,Auditory Illusion Benchmark for Large Audio Language Models,"[""Hayoon Kim"", ""Eunice Hong"", ""Kyogu Lee""]",https://arxiv.org/abs/2609.02277v1,https://github.com/gillosae/aib,1.0,2026-09-02T08:23:36Z,2026-09-06T13:58:59.296281Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02275v1,Do Large Language Models Capture the Diversity in their Training Data?,"[""Youqi Wu"", ""Farzan Farnia""]",https://arxiv.org/abs/2609.02275v1,,,2026-09-02T08:21:55Z,2026-09-06T13:58:59.296286Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02273v1,CoMerge: Conflict-Driven Preference Optimization for Multi-Task Model Merging,"[""Mingjie Zheng"", ""Zihao Chen"", ""Wenqing Chen"", ""Weile Yuan"", ""Zhixuan Chu"", ""Jianxing Yu"", ""Zibin Zheng""]",https://arxiv.org/abs/2609.02273v1,,,2026-09-02T08:21:28Z,2026-09-06T13:58:59.296290Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02272v1,PaperCompiler: Faithful Paper-to-Code Generation via Repository-Level Specification Compilation,"[""Yunhao Liu"", ""Hong Phuc Pham"", ""Jaehong Yoon""]",https://arxiv.org/abs/2609.02272v1,https://github.com/Daethalous/PaperCompiler,2.0,2026-09-02T08:21:03Z,2026-09-06T13:58:59.296294Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02270v1,CrashDiffuser: VLM-Guided Collision Intent Reasoning for Fine-Grained Safety-Critical Traffic Scenario Generation,"[""Shucheng Zhang"", ""Yuang Zhang"", ""Bingzhang Wang"", ""Muhammad Monjurul Karim"", ""Kehua Chen"", ""Yinhai Wang""]",https://arxiv.org/abs/2609.02270v1,https://github.com/alaliqing/AlphaAD,31.0,2026-09-02T08:18:20Z,2026-09-06T13:58:59.296298Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02268v1,Retrosynthesis of Synthetic Media for Explainable AI Provenance Forensics,"[""Yijie Lin"", ""Ching-Chun Chang"", ""Isao Echizen"", ""Hui Li"", ""Chin-Chen Chang""]",https://arxiv.org/abs/2609.02268v1,,,2026-09-02T08:15:52Z,2026-09-06T13:58:59.296302Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02264v1,Codebook Agent: Amortized Topology Design for LLM Multi-Agent Systems,"[""Jinxi Yu"", ""Yubei Li"", ""Eric Hanchen Jiang"", ""Zhi Zhang"", ""Dong Liu"", ""Wenxiao Zhao"", ""Levina Li"", ""Kai-Wei Chang"", ""Ying Nian Wu""]",https://arxiv.org/abs/2609.02264v1,https://github.com/jinxiy1104/CodebookAgent,1.0,2026-09-02T08:10:22Z,2026-09-06T13:58:59.296307Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02253v1,APEx: Distillation of Agent Procedural Experience for Adaptive Deep Research Question Answering,"[""Jie Ding"", ""Rui Sun"", ""Xinyuan Zhang"", ""Zeyu Zhang"", ""Xin Liu""]",https://arxiv.org/abs/2609.02253v1,https://github.com/Vincy2King/Paper-of-Memory,0.0,2026-09-02T08:00:41Z,2026-09-06T13:58:59.296311Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02252v1,DiffuSearch: How Hybrid Trajectory Planning Benefits from Aligned Objectives in Diffusion and Action Space,"[""Steffen Hagedorn"", ""Aron Distelzweig"", ""Alexandru P. Condurache""]",https://arxiv.org/abs/2609.02252v1,https://github.com/alaliqing/AlphaAD,31.0,2026-09-02T08:00:17Z,2026-09-06T13:58:59.296315Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02967v1,Privacy-Preserving Topology-Guided Safety for LLM-Based Multi-Agent Systems via Federated Graph Learning,"[""Jinxi Yu"", ""Eric Hanchen Jiang"", ""Levina Li"", ""Dong Liu"", ""Zhi Zhang"", ""Wenxiao Zhao"", ""Yanxuan Yu"", ""Kai-Wei Chang"", ""Ying Nian Wu""]",https://arxiv.org/abs/2609.02967v1,,,2026-09-02T07:57:12Z,2026-09-06T13:58:59.296321Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02247v1,SAUF-Net: Structure--Appearance Representation Learning with Uncertainty Feedback for Semi-Supervised Medical Image Segmentation,"[""Qin Lu"", ""Zheyang Jing"", ""Yujie Yang"", ""Jianwang Li"", ""Chen Yi"", ""Shaofeng Jiang""]",https://arxiv.org/abs/2609.02247v1,,,2026-09-02T07:54:49Z,2026-09-06T13:58:59.296325Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02246v1,LLM-as-a-Judge Is Not an Oracle: Why Self-Improving Agents Need Deterministic Guardrails,"[""Vansh Wahi""]",https://arxiv.org/abs/2609.02246v1,,,2026-09-02T07:54:23Z,2026-09-06T13:58:59.296329Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02244v1,Task-Level Natural Language Priors as Learning Signals for Low-Resource LLM Training,"[""Jian Gao"", ""Xiao Zhang"", ""Xun Zhu"", ""Miao Li"", ""Ji Wu""]",https://arxiv.org/abs/2609.02244v1,,,2026-09-02T07:49:56Z,2026-09-06T13:58:59.296335Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02242v1,"Propose to Learn, Learn to Propose: Evaluability-Aware Assistance under Bounded Rationality","[""Yifan Zhu"", ""Sammie Katt"", ""Samuel Kaski""]",https://arxiv.org/abs/2609.02242v1,,,2026-09-02T07:48:41Z,2026-09-06T13:58:59.296339Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02236v1,PGPO: Potential-Guided Policy Optimization for Multi-Turn Agentic Tasks,"[""Yuyao Zheng"", ""Haipeng Sun"", ""Junwei Bao"", ""Lemao Liu"", ""Hongfei Jiang"", ""Yang Song"", ""Dejing Dou""]",https://arxiv.org/abs/2609.02236v1,,,2026-09-02T07:44:16Z,2026-09-06T13:58:59.296344Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02233v1,InfraPatch: Cross-Task Targeted Grayscale Patch Attacks on Infrared-Adapted Vision-Language Models,"[""Chengyin Hu"", ""Dingyi Lu"", ""Jiaju Han"", ""Xiang Chen"", ""Weiwen Shi"", ""Jiahuan Long"", ""Yiwei Wei"", ""Jiujiang Guo""]",https://arxiv.org/abs/2609.02233v1,,,2026-09-02T07:42:27Z,2026-09-06T13:58:59.296348Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02231v1,PhoenixNest-Video: Evidence-Grounded Multimodal Agent Framework for Automated Video Interview Assessment,"[""Fan Yuxuan"", ""Huang Miaojun"", ""Zhang Haimei"", ""Wu Jingshen"", ""Liu Hao""]",https://arxiv.org/abs/2609.02231v1,https://github.com/Vincy2King/Paper-of-Memory,0.0,2026-09-02T07:40:43Z,2026-09-06T13:58:59.296353Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02224v1,Signal or Noise? Auditing Rotation-Induced Saliency Drift in Medical and Aerial Imaging,"[""Khawaja Murad ul Hassan"", ""Mehran Ebrahimi""]",https://arxiv.org/abs/2609.02224v1,,,2026-09-02T07:35:39Z,2026-09-06T13:58:59.296357Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02217v1,SkillGLoW: Procedural-Family Skill Consolidation for Self-Improving Agents on Long-Horizon Task Streams,"[""Ao Yan"", ""Xin Zhang"", ""Jiawei Du"", ""Joey Tianyi Zhou""]",https://arxiv.org/abs/2609.02217v1,https://github.com/JiaHongZ/embodied_intelligence_paper,1.0,2026-09-02T07:31:18Z,2026-09-06T13:58:59.296362Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02216v1,PEARL: Path-Entity Aligned Relational Learning with Contextual Subgraphs for Inductive Knowledge Graph Completion,"[""Yunchi Yang"", ""Longlong Li"", ""Cunquan Qu""]",https://arxiv.org/abs/2609.02216v1,,,2026-09-02T07:29:42Z,2026-09-06T13:58:59.296366Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02215v1,ASCII Attack: Recontextualising Harmful Requests as Artistic Critique in Large Language Models,"[""Da Cheng Gu"", ""Yifei Dong"", ""Xinghao Yang"", ""Yongshun Gong"", ""Wei Liu""]",https://arxiv.org/abs/2609.02215v1,,,2026-09-02T07:29:31Z,2026-09-06T13:58:59.296371Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02964v1,When Optimization Becomes Manipulation: Defending Generative Search against Malicious Generative Engine Optimization,"[""Haozhang Li"", ""Yangguang Shao"", ""Xinjie Lin"", ""Zhong Guan"", ""Mi Zhou"", ""Junzheng Shi""]",https://arxiv.org/abs/2609.02964v1,,,2026-09-02T07:13:40Z,2026-09-06T13:58:59.296375Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02203v1,SMart: A Multi-source Multi-phase Time Series Representation Transfer Framework,"[""Fang He"", ""Wang-chien Lee""]",https://arxiv.org/abs/2609.02203v1,,,2026-09-02T07:12:39Z,2026-09-06T13:58:59.296380Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02196v1,Schrödinger Bridges on Lie Group Manifolds for Probabilistic Intrinsic Generation,"[""Shizhe Zhang"", ""Mingyang Zhao"", ""Lei Ma""]",https://arxiv.org/abs/2609.02196v1,,,2026-09-02T07:01:21Z,2026-09-06T13:58:59.296384Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02191v1,Examining the Vulnerability of Multi-Agent Medical Systems to Human Interventions for Clinical Reasoning,"[""Benjamin C Liu"", ""Dillon Mehta"", ""Rishi Malhotra"", ""Adam Zobian"", ""Yong Ying Tan"", ""Samir Chopra"", ""Daniella Rand"", ""Natalie Pang"", ""Abhiram Gudimella"", ""Kevin Zhu""]",https://arxiv.org/abs/2609.02191v1,,,2026-09-02T06:54:44Z,2026-09-06T13:58:59.296391Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02168v1,FUSE: An Evaluating Framework for Dangerous Capabilities of LLMs,"[""Zhengyi Jin"", ""Ru Zhang"", ""Xiao Chen"", ""Xinbo Liu"", ""Jiaxuan Lin"", ""Jia Huang"", ""Jianyi Liu"", ""Zhen Yang""]",https://arxiv.org/abs/2609.02168v1,,,2026-09-02T06:31:39Z,2026-09-06T13:58:59.296395Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02160v1,GeoSPRINT: Geometric Redundancy-Aware Step Pruning for Inference in Diffusion Trajectories,"[""Arpita Joshi""]",https://arxiv.org/abs/2609.02160v1,,,2026-09-02T06:22:04Z,2026-09-06T13:58:59.296399Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02158v1,OBJECTION! Lawyer Agents Mitigate Guilty Bias in Legal Judgment Prediction,"[""Jaehoon Jeong"", ""Jay-Yoon Lee""]",https://arxiv.org/abs/2609.02158v1,,,2026-09-02T06:18:44Z,2026-09-06T13:58:59.296402Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02152v1,Beyond Modality Harmony: Orthogonal Purification and Topology-Guided MoE for Conflict-Aware Multimodal Recommendation,"[""Jialin Liu"", ""Zhaorui Zhang"", ""Ray C. C. Cheung""]",https://arxiv.org/abs/2609.02152v1,https://github.com/Camilla-jl/Orthorec,0.0,2026-09-02T06:06:30Z,2026-09-06T13:58:59.296406Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02149v2,OmegaUse-SOP: SOP Engineering for Professional Computer Use from Human Demonstrations,"[""Yixiong Xiao"", ""Lang An"", ""Hucheng Yang"", ""Pinxue Ma"", ""Yongquan Chen"", ""Jingjia Cao"", ""Yusai Zhao"", ""Ting Wang"", ""Ting Liu"", ""Siqi Bao"", ""Jingbo Zhou"", ""Hua Wu""]",https://arxiv.org/abs/2609.02149v2,https://github.com/baidu-frontier-research/omegause-sop,2.0,2026-09-02T06:03:18Z,2026-09-06T13:58:59.296412Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02145v1,Online Non-Monotone DR-Submodular Maximization Matching the Offline $0.401$ Factor,"[""Vaneet Aggarwal"", ""Yiyang Lu""]",https://arxiv.org/abs/2609.02145v1,,,2026-09-02T06:00:10Z,2026-09-06T13:58:59.296417Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02143v1,A Power Law in Logarithm's Clothing: On the Scalability of Graph-Based Vector Search,"[""Sajad Faghfoor Maghrebi"", ""Navid Eslami"", ""Niv Dayan""]",https://arxiv.org/abs/2609.02143v1,https://github.com/leelige/article,18.0,2026-09-02T05:56:14Z,2026-09-06T13:58:59.296421Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02133v1,EmoStance: Response-Side Affective-Orientation Control for Empathetic Response Generation via Emoji Weak Supervision,"[""Ziyuan Jin"", ""Yuxuan Ge"", ""Zheng Tian""]",https://arxiv.org/abs/2609.02133v1,https://github.com/18277390221/EmoStance,3.0,2026-09-02T05:43:14Z,2026-09-06T13:58:59.296426Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02131v1,C$^{3}$T: Counterfactual Causal Reasoning for Sentiment Shifts in Social-Media Conversation Trees,"[""S M Rafiuddin"", ""Atriya Sen""]",https://arxiv.org/abs/2609.02131v1,,,2026-09-02T05:40:06Z,2026-09-06T13:58:59.296431Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02129v1,Beyond Context Windows: Persistent Discovery Context for Data-Centric Agents,"[""Jalal Mahmud""]",https://arxiv.org/abs/2609.02129v1,,,2026-09-02T05:37:09Z,2026-09-06T13:58:59.296435Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02116v1,Semantic Signal-Assisted Inspection and Recovery Allocation in Reverse Logistics,"[""Jiani He"", ""Dingyan Shang"", ""Yihua Xu"", ""Shiqi Huang"", ""Yan Lyu"", ""Jize Li"", ""Shangjing Tang""]",https://arxiv.org/abs/2609.02116v1,,,2026-09-02T05:10:00Z,2026-09-06T13:58:59.296438Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02115v1,text2ql: Multi-Target Natural Language Querying via a Language-Agnostic Intermediate Representation,"[""Ritesh Kumar""]",https://arxiv.org/abs/2609.02115v1,https://github.com/leelige/article,18.0,2026-09-02T05:09:51Z,2026-09-06T13:58:59.296444Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02959v1,The Geometry of Ignorance: LLMs Know When to Temper Bayesian Priors,"[""Toni J. B. Liu"", ""Jiajun Bao"", ""Yizhou Liu"", ""Gurbir Arora"", ""Nicolas Boull\u00e9"", ""Rapha\u00ebl Sarfati"", ""Christopher J. Earls""]",https://arxiv.org/abs/2609.02959v1,,,2026-09-02T05:05:50Z,2026-09-06T13:58:59.296448Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02111v1,Disease Burden over Skin Tone: Decomposing the Dermatology-AI Generalization Gap,"[""Nirajan Kunwor"", ""Sanjaya Poudel"", ""Quoc-Huy Trinh"", ""Jahidul Arafat"", ""Sunil Kumar Gaire""]",https://arxiv.org/abs/2609.02111v1,https://github.com/Nirajan995/dermatology-generalization-gap,0.0,2026-09-02T04:55:23Z,2026-09-06T13:58:59.296452Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02109v1,MeanField Surrogate Modeling for Scalable Runtime Scheduling of Concurrent Heterogeneous AI Inference on Shared GPUs,"[""Youssef Ennouri"", ""Soonhoi Ha""]",https://arxiv.org/abs/2609.02109v1,,,2026-09-02T04:52:22Z,2026-09-06T13:58:59.296456Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02108v1,"Predict, Don't Iterate: Efficient Adaptive-Length Infilling for Diffusion Language Models","[""Haobo Xu"", ""Sirui Chen"", ""Yuanchen Bei"", ""Lingjie Chen"", ""Yuchen Yan"", ""Dongqi Fu"", ""Jingrui He"", ""Hanghang Tong""]",https://arxiv.org/abs/2609.02108v1,https://github.com/bansky-cl/diffusion-nlp-paper-arxiv,316.0,2026-09-02T04:52:01Z,2026-09-06T13:58:59.296462Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02106v1,Git4Data: Database-Native Version Control for AI Agents,"[""Hongshen Gou"", ""Zuyu Zhang"", ""Yuze Sun"", ""Peng Xu"", ""Feng Tian"", ""Long Wang"", ""Jianguo Wang""]",https://arxiv.org/abs/2609.02106v1,https://github.com/leelige/article,18.0,2026-09-02T04:50:09Z,2026-09-06T13:58:59.296466Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02101v1,Federated LoRA Adaptation of BiomedCLIP Across Four International Chest X-Ray Cohorts,"[""Sanjaya Poudel"", ""Nirajan Kunwor"", ""Manish Dhakal"", ""Debesh Jha"", ""Sunil Kumar Gaire""]",https://arxiv.org/abs/2609.02101v1,,,2026-09-02T04:40:05Z,2026-09-06T13:58:59.296471Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02958v1,PrivateHub: Contrastive Diffusion Model for Private Sensor-Intensive Environment Data Generation,"[""Jiechao Gao"", ""Yuandong Pan"", ""Jie Wang"", ""Michael Lepech"", ""Bradford Campbell""]",https://arxiv.org/abs/2609.02958v1,,,2026-09-02T04:35:32Z,2026-09-06T13:58:59.296475Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02095v1,READY or Not: Reliable Enterprise Agent Deployment,"[""Veronica Chatrath"", ""Bryan Zhu"", ""Jingxuan Fan"", ""George Pu"", ""Soham Dinesh Tiwari"", ""Soham Dan"", ""Ryan Young"", "" Yuan"", "" Li"", ""Yuang Yao"", ""Apaar Shanker"", ""Minglai Yang"", ""Daniel Yue Zhang"", ""Yunzhong He"", ""Ying Liu"", ""Chenguang Wang"", ""Zhijun Yin"", ""Yuan Xue""]",https://arxiv.org/abs/2609.02095v1,,,2026-09-02T04:34:48Z,2026-09-06T13:58:59.296479Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02094v1,MASkills: Continual Skills Optimization for Multi-Agent LLM Systems,"[""Huaiyuan Yao"", ""Xiaoou Liu"", ""Charles Fleming"", ""Tianlong Chen"", ""Hua Wei""]",https://arxiv.org/abs/2609.02094v1,https://github.com/DaRL-GenAI/MASkills,0.0,2026-09-02T04:34:17Z,2026-09-06T13:58:59.296483Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02092v1,Beyond Outcome Gaps: Process-Aware Fairness Diagnosis for LLM-based Multi-Agent Decision Systems,"[""Yiran Zhao"", ""Lu Zhou"", ""Liming Fang"", ""Yufei Chen"", ""Jiafei Wu"", ""Zhe Liu"", ""Xiaogang Xu""]",https://arxiv.org/abs/2609.02092v1,,,2026-09-02T04:32:41Z,2026-09-06T13:58:59.296488Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02082v2,Transfer Safety Awareness for Cross-Modal Safety Drift in Multimodal Large Language Models,"[""Tianqi Xiao"", ""Shiyao Cui"", ""Minghao Zhang"", ""Junxiao Yang"", ""Renmiao Chen""]",https://arxiv.org/abs/2609.02082v2,https://github.com/cucu220123/safety-awareness,0.0,2026-09-02T04:12:35Z,2026-09-06T13:58:59.296596Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02074v1,CHIME: Credit-Aware Hierarchical Memory Evolution for Long-Horizon Agentic Planning,"[""Yongshi Ye"", ""Tian Lan"", ""Feihu Jiang"", ""Muyang Ye"", ""Bin Zhu"", ""Qianghuai Jia"", ""Longyue Wang"", ""Zhao Xu"", ""Weihua Luo"", ""Xiaodong Shi""]",https://arxiv.org/abs/2609.02074v1,,,2026-09-02T03:59:21Z,2026-09-06T13:58:59.296605Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02067v1,ToolGate: An Executable Acceptance Pipeline for Tool-Dependent Scientific Benchmark Construction,"[""Ke Zhang"", ""Yankang Liu"", ""Roya Zandi"", ""Maziar Raissi""]",https://arxiv.org/abs/2609.02067v1,,,2026-09-02T03:49:37Z,2026-09-06T13:58:59.296610Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.02060v1,MineTRACE: An Evidence-Grounded Interactive Reasoning System for Mineral Prospectivity,"[""Yiran Zhang"", ""Jinwen Liu"", ""Daniel Su"", ""Yisu Chen"", ""Qiang Sun"", ""Chris Gonzalez"", ""Eun-Jung Holden"", ""Marco Fiorentini"", ""Wei Liu"", ""Yihao Ding""]",https://arxiv.org/abs/2609.02060v1,,,2026-09-02T03:35:40Z,2026-09-06T13:58:59.296614Z
